Date,Open,High,Low,Close,Volume
2020-01-02,109.32202506868576,111.6533203125,107.9866227953364,111.6533203125,3164766
2020-01-03,109.77469171299671,111.6533101774283,109.32201514523199,110.65741729736328,2858647
2020-01-06,109.5483629673478,111.60805364578923,108.19032580661468,110.74796295166016,2925106
2020-01-07,110.77059295425762,111.35907175904094,109.7746926804447,110.43108367919922,2867329
2020-01-08,110.04630750398547,113.96198174109189,109.77469564561947,113.82617950439453,4277365
2020-01-09,114.30149010520722,118.21716431079291,114.12041799607792,117.87765502929688,4717085
2020-01-10,117.90028772753656,120.07314561086181,115.54635773851994,117.24390411376953,4007640
2020-01-13,118.14925721061041,122.74394989013672,118.03608991396214,122.74394989013672,3667950
2020-01-14,122.22337341308594,124.59994581781397,121.31802023363574,122.22337341308594,3547521
2020-01-15,121.49909678041284,123.03820610361088,120.41266406345953,121.45382690429688,3952173
2020-01-16,122.67605589423954,123.85302092117271,118.37560249680797,121.00114440917969,3583274
2020-01-17,121.77070169151261,123.1966437143615,120.18632248667735,123.01557159423828,2585629
2020-01-20,122.49498430504572,126.75016784667969,122.33654713064779,126.75016784667969,3167204
2020-01-21,126.11642135608143,128.42508158626418,125.86744442911551,126.54646301269531,3448775
2020-01-22,127.9045069276771,129.23991661281113,124.10199970503382,126.04853057861328,3855607
2020-01-23,126.02587165618567,128.37980157541668,124.3283327162331,128.06292724609375,3500351
2020-01-24,128.4929757693984,129.12673923202186,126.75016686452575,127.08968353271484,3215444
2020-01-27,124.5999475818723,125.16579886576841,121.65753124457265,121.77069854736328,3217625
2020-01-28,122.24601275502629,128.99093627929688,122.24601275502629,128.99093627929688,4429013
2020-01-29,130.16787616279868,131.4806580800541,128.22136037677703,129.66993713378906,4254999
2020-01-30,127.58763489109622,128.33455095512232,124.5320584328483,127.88188171386719,4736714
2020-01-31,125.93534112442889,129.35307634488092,124.93944819229716,126.2974853515625,4146288
2020-02-03,127.83660076589206,128.90039111465668,125.98060977364278,127.94976806640625,2626471
2020-02-04,130.3715908949736,132.79343307305405,129.30780058428408,130.5074005126953,3514592
2020-02-05,132.40865555658758,133.17821390285752,129.0814747802563,129.6925811767578,3686896
2020-02-06,131.2769537851282,131.61645566153317,126.2974747716564,126.36538696289062,4401044
2020-02-07,126.07114521529498,126.59172659583074,121.09167338820505,122.74394989013672,4178576
2020-02-10,122.22336835298265,125.68637329164659,116.65541772849127,118.55667114257812,5487385
2020-02-11,120.41266063087139,124.03409553250835,117.08547253062851,122.8344955444336,4057933
2020-02-12,123.42297860061363,127.99503644663763,122.78922252420593,126.6143569946289,4501544
2020-02-13,124.30571202031288,129.69259132586706,122.44972820785374,129.1267547607422,5878010
2020-02-14,130.3715970714061,131.18642527645522,126.75016956328923,127.49708557128906,3921638
2020-02-17,131.27696302884192,135.6226789264615,129.35307461725415,133.2008514404297,7887668
2020-02-18,131.84282980654302,133.7667036744726,130.14527579549747,131.77491760253906,4087784
2020-02-19,132.06914317870587,133.31401296580617,130.3942317618631,130.9600830078125,3903890
2020-02-20,131.1185354098192,131.57120464322108,126.365405069494,127.97240447998047,4763914
2020-02-21,125.95798610155767,130.86955343875792,125.39213481161343,127.76870727539062,4099331
2020-02-26,120.09578384621653,122.33654660009377,117.15336758663229,119.68836975097656,5743083
2020-02-27,117.69658565048884,120.86533655630335,113.21506007679042,113.73564147949219,6288606
2020-02-28,110.90639341322661,114.34675598144531,106.87754466466696,114.34675598144531,8424808
2020-03-02,114.75416598998244,120.95587276637077,112.76238018660422,118.94145202636719,6907942
2020-03-03,119.23569659967953,124.034096593005,116.9496639060766,119.62047576904297,6242974
2020-03-04,123.12873143878323,123.2645336744036,117.40234352619306,118.7151107788086,4847778
2020-03-05,117.69658113665827,117.69658113665827,105.47424718801152,108.16768646240234,9064886
2020-03-06,99.88365715447438,105.04420126105533,97.43919472370285,102.5997314453125,12121070
2020-03-09,88.31771335527817,95.87745799181971,87.77449697783662,91.35066223144531,10389818
2020-03-10,101.85281121256706,106.40223398361937,95.69637443991483,106.35696411132812,8779209
2020-03-11,101.85281080585,105.85901724832294,90.3094882107362,97.50708770751953,8588644
2020-03-12,81.48224716710091,87.88766082675996,69.1920086071075,76.95545196533203,7487977
2020-03-13,96.19431689144614,96.78279566694656,77.43076795158107,95.06261444091797,12889959
2020-03-16,79.21885235351839,90.33212632446359,77.11389923095703,77.11389923095703,9877311
2020-03-17,81.75385754955298,85.28476013039449,74.35255786234528,80.50899505615234,11570287
2020-03-18,72.47393147932956,76.09536603676405,59.912081512130364,65.20842742919922,13016717
2020-03-19,62.24339055831077,71.00272743151332,56.58489614370844,69.14674377441406,12051789
2020-03-20,74.2393824120851,81.64068940831756,69.37308502197266,69.37308502197266,12131334
2020-03-23,73.56036119535688,74.5336265465229,66.9059778336412,68.37718963623047,9176078
2020-03-24,76.32170175233679,85.53372175203748,76.32170175233679,83.02135467529297,8847122
2020-03-25,83.51931451723306,98.11822259968325,83.11190038098904,90.53584289550781,13382922
2020-03-26,91.98441361441199,100.49478093329115,91.12431552248081,93.07083892822266,9787118
2020-03-27,87.57077695930647,92.2107393425857,85.21684705690232,88.27243041992188,7301646
2020-03-30,92.79923514760799,95.10789541876001,90.08316076508959,94.15727233886719,8100813
2020-03-31,96.1490549671754,97.77870397202722,87.84239492325771,88.24980163574219,10388022
2020-04-01,84.65100490790815,88.56668670022042,81.64069109286264,84.83207702636719,7875479
2020-04-02,86.50699531566688,87.5934206332525,79.46783245674656,81.2332763671875,8798027
2020-04-03,79.98840924137947,80.69006273138852,75.43897902454466,80.44108581542969,7036112
2020-04-06,86.91440758616166,89.13253562335304,84.24360291983987,86.46173095703125,6950109
2020-04-07,93.79512363486491,96.42066552587372,90.73954010009766,90.73954010009766,8402997
2020-04-08,91.14694970792794,95.51530801971263,89.26833113072847,94.97209167480469,6766130
2020-04-09,96.91861608797683,98.91040198870179,93.38771350127334,94.27043914794922,5546702
2020-04-13,93.00293383139037,95.28896652540448,92.05231076158537,94.85892486572266,3616332
2020-04-14,97.09968566894531,98.23138083117001,95.83218088387773,97.09968566894531,4837300
2020-04-15,95.28896431181569,100.31370618040995,93.93092716651529,99.24990844726562,5786490
2020-04-16,101.06062628854347,104.1162099897117,100.04209838815406,103.14295196533203,6235661
2020-04-17,105.65531501796605,106.13063392681934,99.36307575212997,100.92481994628906,5181908
2020-04-20,98.95566661661958,109.88786832309182,97.89186890947461,109.72943115234375,8537753
2020-04-22,112.0381000893016,118.10400508216836,111.13273948179051,114.41466522216797,9568413
2020-04-23,117.3797211150003,118.82829075781284,109.95577861754857,111.97019958496094,7504313
2020-04-24,109.5257175058192,111.24589872878732,96.60173078336226,107.23968505859375,11328617
2020-04-27,111.42697980800844,113.16979610664316,108.6430007175912,112.03809356689453,7485112
2020-04-28,115.43318305685592,117.24390411376953,113.50930208822045,117.24390411376953,6195419
2020-04-29,119.05462280249603,119.71100644392207,113.50930687133308,114.5730972290039,7176170
2020-04-30,112.85291264900441,116.6780544727446,111.15536625029631,112.49076843261719,5000153
2020-05-04,108.64299867818853,116.97229347112325,107.08125451983118,116.4290771484375,5597251
2020-05-05,118.03609545137215,119.50729991670232,113.5093073684529,113.62247467041016,5511463
2020-05-06,118.19453018354841,126.93124658517554,117.74185360011036,124.82627868652344,12761961
2020-05-07,127.88187749802073,131.72963977156095,120.84271446715582,128.5382537841797,9907504
2020-05-08,131.0958781010768,131.0958781010768,123.92092091837586,125.70899963378906,5934846
2020-05-11,125.48267888607771,127.99504629323718,123.49088552623768,124.37360382080078,3614194
2020-05-12,125.61846753629608,129.01356045511798,122.35918424220421,124.03409576416016,4387701
2020-05-13,125.84481441794473,126.61435796634211,123.1966375627394,124.7131118774414,5271075
2020-05-14,124.03410497784718,126.09378843462437,121.77070706884231,125.61847686767578,5725121
2020-05-15,124.48677384132397,127.31601534454902,122.90239475933298,124.781005859375,3752114
2020-05-18,127.85923006078252,128.31191403895218,124.71311407585762,126.18431854248047,4443126
2020-05-19,126.61436435619311,134.10621132971053,126.0711553805052,132.58973693847656,6382306
2020-05-20,133.54036173814964,134.67206435023488,128.74196156843587,128.7872314453125,5179470
2020-05-21,130.3715902196158,133.76668294565047,129.19463261855952,131.93333435058594,4544824
2020-05-22,131.02799597669738,134.2193820217529,129.35308436113556,130.4847869873047,4752067
2020-05-25,133.99303226533632,138.06714353530057,133.2687438480171,136.7091064453125,4675474
2020-05-26,143.046602543573,154.20514562751336,142.93343525200174,145.94375610351562,10947486
2020-05-27,151.33065396538004,153.39035211022735,146.55489616162413,152.4623565673828,6068446
2020-05-28,152.21338012540514,152.86977118148195,145.98904533409006,147.68658447265625,5840376
2020-05-29,147.79974389413334,148.6824695162741,144.8573350002927,145.64952087402344,7204268
2020-06-01,144.85733277172758,146.35117951773955,142.02809122195467,144.17831420898438,3774438
2020-06-02,146.2379978853955,147.07546839288892,138.99514304114916,139.87786865234375,7988168
2020-06-03,142.32233113119958,143.68036833193742,136.21116372787935,141.19064331054688,8410481
2020-06-04,139.49307580071348,140.6700481523745,135.82637867082713,136.91281127929688,5506887
2020-06-05,140.3305339210119,140.53424096173518,132.45391583616555,134.5588836669922,8308314
2020-06-08,135.8263919366495,143.22769911165364,134.21937780278964,141.19064331054688,8861235
2020-06-09,138.47456890907122,144.15569464514456,137.84082018471935,141.19064331054688,4907864
2020-06-10,142.59395020037798,147.25654064481424,138.38402897563213,146.2153778076172,8496527
2020-06-12,142.18651897456556,147.12071331097476,141.48485813658112,144.74415588378906,7341247
